number,site,long,lat,species,sex,date,time,wt,svl,tail,bt,at,month,note_book,time_orig,season,diel,adult,dug,total_v 
20339,KLR,22.06,-28.14,Pachydactylus capensis,M,1970-07-19,NA,1.3,38,44,NA,NA,7,3.Kalahari-ERP-FieldBook-16074-18527.pdf,NA,winter,nocturnal,no,yes,0.01
20340,KLR,22.06,-28.14,Pachydactylus capensis,M,1970-07-19,NA,0.7,37,NA,NA,NA,7,5.Kalahari-LC-FieldBook-16426-18493.pdf,NA,winter,nocturnal,no,yes,0.005
20341,KLR,22.06,-28.14,Pachydactylus capensis,M,1970-07-19,NA,3.7,54,NA,NA,NA,7,5.Kalahari-LC-FieldBook-16426-18493.pdf,NA,winter,nocturnal,no,yes,0.05
20342,KLR,22.06,-28.14,Pachydactylus capensis,F,1970-07-19,NA,2.5,49,52,NA,NA,7,5.Kalahari-LC-FieldBook-16426-18493.pdf,NA,winter,nocturnal,no,yes,0.075
20343,KLR,22.06,-28.14,Pachydactylus capensis,M,1970-07-19,NA,4,60,NA,NA,NA,7,5.Kalahari-LC-FieldBook-16426-18493.pdf,NA,winter,nocturnal,no,yes,NA
20344,KLR,22.06,-28.14,Pedioplanis lineoocellata,F,1970-07-19,14.38,1.5,42,97,32.9,20.2,7,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1423,winter,diurnal,no,no,0.05
20346,KLR,22.06,-28.14,Pedioplanis lineoocellata,F,1970-08-01,14.8,0.5,34,81,33.7,24.8,8,7.Kalahari-LC-FieldBook-18528-19938.pdf,1448,winter,diurnal,no,no,0.015
20347,KLR,22.06,-28.14,Pedioplanis lineoocellata,M,1970-08-01,14.8,0.7,40,83,NA,24.8,8,7.Kalahari-LC-FieldBook-18528-19938.pdf,1448,winter,diurnal,no,no,0.005
20348,KLA,20.43,-27.22,Acontias kgalagadi,J,1970-08-01,NA,0.7,94,14,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,no,no,0.004
20349,KLA,20.43,-27.22,Acontias gariepensis,J,1970-08-01,NA,0.3,78,13,NA,NA,8,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,winter,fossorial,no,no,0.0025
20350,KLA,20.43,-27.22,Acontias gariepensis,F,1970-08-01,NA,0.7,108,18,NA,NA,8,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,winter,fossorial,no,no,0.1055
20351,KLA,20.43,-27.22,Acontias gariepensis,M,1970-08-01,NA,0.7,119,NA,NA,NA,8,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,winter,fossorial,yes,no,0.047
20352,KLA,20.43,-27.22,Acontias gariepensis,J,1970-08-01,NA,0.3,100,17,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,no,no,0.112
20353,KLA,20.43,-27.22,Pedioplanis lineoocellata,M,1970-08-02,11.1,0.5,38,NA,NA,NA,8,7.Kalahari-LC-FieldBook-18528-19938.pdf,1106,winter,diurnal,no,no,0.01
20354,KLA,20.43,-27.22,Pedioplanis lineoocellata,M,1970-08-02,11.27,0.7,39,NA,NA,NA,8,7.Kalahari-LC-FieldBook-18528-19938.pdf,1116,winter,diurnal,no,no,0.05
20355,KLA,20.43,-27.22,Pedioplanis lineoocellata,M,1970-08-02,11.52,0.3,33,65,NA,NA,8,7.Kalahari-LC-FieldBook-18528-19938.pdf,1131,winter,diurnal,no,no,0.001
20356,KLA,20.43,-27.22,Pedioplanis lineoocellata,F,1970-08-02,11.6,0.5,35,65,NA,NA,8,7.Kalahari-LC-FieldBook-18528-19938.pdf,1136,winter,diurnal,no,no,0.005
20357,KLA,20.43,-27.22,Acontias gariepensis,F,1970-08-02,NA,1,127,23,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,yes,no,0.1575
20358,KLA,20.43,-27.22,Pedioplanis lineoocellata,F,1970-08-02,12.25,0.7,37,81,NA,NA,8,7.Kalahari-LC-FieldBook-18528-19938.pdf,1215,winter,diurnal,no,no,0.035
20359,KLA,20.43,-27.22,Agama aculeata,M,1970-08-02,12.35,4.7,50,67,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,1221,winter,diurnal,no,no,0.15
20360,KLA,20.43,-27.22,Acontias kgalagadi,J,1970-08-02,NA,1,108,16,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,no,no,0.14
20361,KLR,22.06,-28.14,Meroles suborbitalis,M,1970-07-19,12.67,4,56,NA,NA,NA,7,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1240,winter,diurnal,yes,no,0.15
20362,KLR,22.06,-28.14,Meroles suborbitalis,F,1970-07-19,14.03,5.7,60,NA,NA,18.4,7,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1402,winter,diurnal,yes,no,0.4
20363,KLR,22.06,-28.14,Meroles suborbitalis,F,1970-07-19,14.13,5.7,60,123,NA,NA,7,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1408,winter,diurnal,yes,no,0.075
20364,KLR,22.06,-28.14,Meroles suborbitalis,M,1970-07-19,14.8,5,58,133,NA,20,7,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1448,winter,diurnal,yes,no,0.3
20365,KLR,22.06,-28.14,Meroles suborbitalis,F,1970-07-19,14.85,5.5,60,NA,NA,20,7,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1451,winter,diurnal,yes,no,0.8
20366,KLR,22.06,-28.14,Meroles suborbitalis,F,1970-07-19,14.97,5.5,60,NA,NA,20.6,7,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1458,winter,diurnal,yes,no,0.9
20367,KLR,22.06,-28.14,Meroles suborbitalis,M,1970-07-19,15,4.7,59,NA,NA,20.8,7,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1500,winter,diurnal,yes,no,0.3
20368,KLR,22.06,-28.14,Meroles suborbitalis,F,1970-07-19,15.05,4.7,60,NA,NA,NA,7,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1503,winter,diurnal,yes,no,0.5
20369,KLR,22.06,-28.14,Meroles suborbitalis,M,1970-07-19,15.15,4.7,58,NA,NA,20.2,7,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1509,winter,diurnal,yes,no,0.16
20370,KLR,22.06,-28.14,Meroles suborbitalis,F,1970-07-19,15.5,5.5,60,119,35.3,19.7,7,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1530,winter,diurnal,yes,no,0.63
20371,KLA,20.43,-27.22,Acontias kgalagadi,F,1970-08-02,NA,2,134,20,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,yes,no,0.2415
20372,KLA,20.43,-27.22,Acontias gariepensis,J,1970-08-02,NA,0.5,94,17,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,no,no,0.066
20373,KLA,20.43,-27.22,Pedioplanis lineoocellata,M,1970-08-02,15.92,1,40,NA,33.9,19,8,7.Kalahari-LC-FieldBook-18528-19938.pdf,1555,winter,diurnal,no,no,0.055
20379,KLA,20.43,-27.22,Pedioplanis lineoocellata,M,1970-08-03,12.97,0.7,38,NA,NA,11.6,8,7.Kalahari-LC-FieldBook-18528-19938.pdf,1258,winter,diurnal,no,no,0.03
20380,KLA,20.43,-27.22,Meroles suborbitalis,M,1970-08-03,13.05,5.3,61,NA,33.6,11.8,8,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1303,winter,diurnal,yes,no,0.2
20381,KLA,20.43,-27.22,Meroles suborbitalis,M,1970-07-03,13.38,3,55,NA,34.9,11.5,7,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1323,winter,diurnal,yes,no,0.1
20382,KLA,20.43,-27.22,Meroles suborbitalis,F,1970-08-03,13.42,4.5,58,NA,33.3,11.5,8,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1325,winter,diurnal,yes,no,0.42
20383,KLA,20.43,-27.22,Pedioplanis lineoocellata,M,1970-08-03,13.58,1.3,41,NA,34.3,13.5,8,7.Kalahari-LC-FieldBook-18528-19938.pdf,1335,winter,diurnal,no,no,0.04
20384,KLA,20.43,-27.22,Trachylepis punctulata,F,1970-08-03,13.75,1,37,NA,29.2,12.4,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1345,winter,diurnal,no,no,0.04
20385,KLA,20.43,-27.22,Pedioplanis lineoocellata,F,1970-08-03,13.83,0.5,35,78,35.5,13.3,8,7.Kalahari-LC-FieldBook-18528-19938.pdf,1350,winter,diurnal,no,no,0.002
20386,KLA,20.43,-27.22,Trachylepis punctulata,M,1970-08-03,13.87,0.3,30,NA,NA,13.4,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1352,winter,diurnal,no,no,0.001
20387,KLA,20.43,-27.22,Trachylepis punctulata,F,1970-08-03,14,1.3,43,NA,NA,14.4,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1400,winter,diurnal,yes,no,0.055
20388,KLA,20.43,-27.22,Pedioplanis lineoocellata,M,1970-08-03,14.25,0.5,34,NA,NA,13.8,8,7.Kalahari-LC-FieldBook-18528-19938.pdf,1415,winter,diurnal,no,no,0.07
20389,KLA,20.43,-27.22,Pedioplanis lineoocellata,F,1970-08-03,14.33,1,40,NA,NA,12.6,8,7.Kalahari-LC-FieldBook-18528-19938.pdf,1420,winter,diurnal,no,no,0.076
20390,KLA,20.43,-27.22,Meroles suborbitalis,M,1970-08-03,14.72,4.7,61,NA,33.3,12.6,8,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1443,winter,diurnal,yes,no,0.135
20391,KLA,20.43,-27.22,Trachylepis punctulata,M,1970-08-03,14.92,1.5,44,NA,NA,15.8,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1455,winter,diurnal,yes,no,0.001
20392,KLA,20.43,-27.22,Pedioplanis lineoocellata,M,1970-08-03,15.05,0.7,38,84,NA,17.4,8,7.Kalahari-LC-FieldBook-18528-19938.pdf,1503,winter,diurnal,no,no,0.01
20393,KLA,20.43,-27.22,Pedioplanis lineoocellata,F,1970-08-03,15.13,0.5,36,NA,28,15,8,7.Kalahari-LC-FieldBook-18528-19938.pdf,1508,winter,diurnal,no,no,0.02
20394,KLA,20.43,-27.22,Trachylepis punctulata,F,1970-08-03,15.42,1.3,43,66,32.8,14.5,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1525,winter,diurnal,yes,no,0.055
20395,KLA,20.43,-27.22,Agama aculeata,M,1970-08-03,15.45,5.3,54,NA,NA,14.8,8,1.Kalahari-RBH-FieldBook 15002-165073,1527,winter,diurnal,no,no,0.4
20396,KLA,20.43,-27.22,Trachylepis occidentalis,F,1970-08-03,15.5,3.5,56,NA,NA,14.5,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1530,winter,diurnal,no,yes,NA
20397,KLA,20.43,-27.22,Pedioplanis lineoocellata,M,1970-08-03,15.95,0.7,37,NA,36.6,14.2,8,7.Kalahari-LC-FieldBook-18528-19938.pdf,1557,winter,diurnal,no,no,0.08
20398,KLA,20.43,-27.22,Pedioplanis lineoocellata,M,1970-08-03,16.02,1,40,NA,34.5,14,8,7.Kalahari-LC-FieldBook-18528-19938.pdf,1601,winter,diurnal,no,no,0.06
20399,KLA,20.43,-27.22,Trachylepis occidentalis,F,1970-08-04,11.88,15.5,87,128,NA,NA,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1153,winter,diurnal,yes,yes,NA
20400,KLA,20.43,-27.22,Acontias kgalagadi,M,1970-08-04,NA,2.5,141,23,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,yes,no,0.042
20401,KLA,20.43,-27.22,Trachylepis punctulata,NA,1970-08-04,NA,1.5,43,56,NA,NA,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,NA,winter,diurnal,yes,no,0.001
20402,KLA,20.43,-27.22,Acontias gariepensis,F,1970-08-04,NA,1.5,122,21,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,yes,no,0.108
20403,KLA,20.43,-27.22,Acontias kgalagadi,J,1970-08-04,NA,0.7,109,17,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,no,no,0.007
20404,KLA,20.43,-27.22,Trachylepis occidentalis,F,1970-08-04,NA,11.5,84,NA,NA,NA,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,NA,winter,diurnal,yes,yes,NA
20405,KLA,20.43,-27.22,Acontias gariepensis,F,1970-08-04,NA,0.7,119,NA,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,yes,no,0.142
20406,KLA,20.43,-27.22,Acontias gariepensis,M,1970-08-04,NA,1,119,23,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,yes,no,0.069
20407,KLA,20.43,-27.22,Acontias kgalagadi,F,1970-08-04,NA,1.7,134,18,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,yes,no,0.004
20408,KLA,20.43,-27.22,Acontias kgalagadi,J,1970-08-04,NA,0.5,84,13,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,no,no,0.0045
20409,KLA,20.43,-27.22,Pedioplanis lineoocellata,M,1970-08-04,13,0.5,36,NA,34.6,16,8,7.Kalahari-LC-FieldBook-18528-19938.pdf,1300,winter,diurnal,no,no,0.025
20410,KLA,20.43,-27.22,Meroles suborbitalis,F,1970-08-04,13.18,4.7,61,NA,34,16.3,8,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1311,winter,diurnal,yes,no,0.085
20411,KLA,20.43,-27.22,Agama aculeata,M,1970-08-04,13.47,5.3,53,74,NA,16.7,8,1.Kalahari-RBH-FieldBook 15002-165073,1328,winter,diurnal,no,no,0.3
20412,KLA,20.43,-27.22,Agama aculeata,M,1970-08-04,13.57,7.3,59,84,35.9,17.8,8,1.Kalahari-RBH-FieldBook 15002-165073,1334,winter,diurnal,no,no,0.7
20413,KLL,20.43,-26.23,Acontias kgalagadi,J,1970-08-05,NA,1,113,20,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,no,no,0.256
20414,KLL,20.43,-26.23,Trachylepis sparsa,J,1970-08-05,9.92,1.5,43,69,NA,NA,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,955,winter,diurnal,no,yes,0.021
20415,KLL,20.43,-26.23,Acontias kgalagadi,F,1970-08-05,NA,2.5,138,NA,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,yes,no,0.23
20416,KLL,20.43,-26.23,Acontias kgalagadi,F,1970-08-05,NA,2.5,152,23,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,yes,no,0.07
20417,KLL,20.43,-26.23,Pedioplanis lineoocellata,M,1970-08-05,13,0.5,36,NA,34.6,16,8,7.Kalahari-LC-FieldBook-18528-19938.pdf,1300,winter,diurnal,no,yes,0.01
20418,KLL,20.43,-26.23,Trachylepis sparsa,F,1970-08-05,12.5,3.3,56,NA,NA,NA,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1230,winter,diurnal,no,yes,0.025
20419,KLL,20.43,-26.23,Acontias kgalagadi,F,1970-08-05,NA,1.7,129,19,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,yes,no,0.2205
20420,KLL,20.43,-26.23,Acontias kgalagadi,J,1970-08-05,NA,0.5,89,13,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,no,no,0.01
20421,KLL,20.43,-26.23,Acontias kgalagadi,M,1970-08-05,NA,2.5,140,22,NA,NA,8,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,winter,fossorial,yes,no,0.063
20422,KLL,20.43,-26.23,Acontias kgalagadi,J,1970-08-05,NA,0.5,90,13,NA,NA,8,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,winter,fossorial,no,no,0.003
20423,KLL,20.43,-26.23,Acontias kgalagadi,M,1970-08-05,NA,1.3,115,19,NA,NA,8,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,winter,fossorial,no,no,0.02
20424,KLL,20.43,-26.23,Acontias kgalagadi,J,1970-08-05,NA,1.3,117,19,NA,NA,8,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,winter,fossorial,no,no,0.01
20425,KLL,20.43,-26.23,Acontias kgalagadi,F,1970-08-05,NA,2,137,22,NA,NA,8,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,winter,fossorial,yes,no,0.015
20426,KLL,20.43,-26.23,Acontias kgalagadi,J,1970-08-05,NA,0.5,77,12,NA,NA,8,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,winter,fossorial,no,no,0.0245
20427,KLL,20.43,-26.23,Meroles suborbitalis,M,1970-08-05,12.87,3,53,NA,33.7,24.8,8,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1252,winter,diurnal,yes,no,0.075
20428,KLL,20.43,-26.23,Meroles suborbitalis,F,1970-08-05,12.97,5,60,128,35.1,23.8,8,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1258,winter,diurnal,yes,no,NA
20429,KLL,20.43,-26.23,Acontias kgalagadi,F,1970-08-05,NA,2,136,21,NA,NA,8,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,winter,fossorial,yes,no,0.227
20430,KLL,20.43,-26.23,Trachylepis sparsa,M,1970-08-05,13.08,1.5,45,74,29.7,25.1,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1305,winter,diurnal,no,no,0.02
20431,KLL,20.43,-26.23,Trachylepis sparsa,M,1970-08-05,14.17,15.5,86,NA,33.9,26.6,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1410,winter,diurnal,yes,no,0.1
20432,KLL,20.43,-26.23,Meroles suborbitalis,F,1970-08-06,11.37,6.3,68,NA,20.5,17.6,8,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1122,winter,diurnal,yes,no,1
20433,KLL,20.43,-26.23,Acontias kgalagadi,J,1970-08-06,NA,0.5,87,13,NA,NA,8,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,winter,fossorial,no,no,0.131
20434,KLL,20.43,-26.23,Pedioplanis namaquensis,F,1970-08-06,11.83,0.5,35,NA,NA,NA,8,7.Kalahari-LC-FieldBook-18528-19938.pdf,1150,winter,diurnal,no,yes,0.005
20435,KLL,20.43,-26.23,Trachylepis sparsa,F,1970-08-06,NA,1.5,47,NA,NA,NA,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,NA,winter,diurnal,no,yes,0.01
20436,KLL,20.43,-26.23,Acontias kgalagadi,M,1970-08-06,NA,1.3,119,21,NA,NA,8,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,winter,fossorial,no,no,0
20437,KLL,20.43,-26.23,Acontias kgalagadi,F,1970-08-06,NA,1,113,18,NA,NA,8,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,winter,fossorial,no,no,0.18
20438,KLL,20.43,-26.23,Acontias kgalagadi,J,1970-08-06,NA,0.5,83,13,NA,NA,8,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,winter,fossorial,no,no,0.089
20439,KLL,20.43,-26.23,Acontias kgalagadi,J,1970-08-06,NA,1.3,122,18,NA,NA,8,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,winter,fossorial,no,no,0.0785
20440,KLL,20.43,-26.23,Meroles suborbitalis,F,1970-08-06,12.72,5.5,61,130,NA,21.3,8,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1243,winter,diurnal,yes,no,0.5
20441,KLL,20.43,-26.23,Agama aculeata,F,1970-08-06,13.65,4.3,51,72,NA,22.2,8,1.Kalahari-RBH-FieldBook 15002-165073,1339,winter,diurnal,no,no,0.15
20442,KLL,20.43,-26.23,Meroles suborbitalis,M,1970-08-06,13.87,4.3,59,137,35.6,22,8,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1352,winter,diurnal,yes,no,0.3
20443,KLL,20.43,-26.23,Meroles suborbitalis,M,1970-08-06,13.92,4.5,60,NA,NA,22.4,8,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1355,winter,diurnal,yes,no,0.11
20444,KLL,20.43,-26.23,Agama aculeata,M,1970-08-06,13.98,3.3,50,66,34.8,21.8,8,1.Kalahari-RBH-FieldBook 15002-165073,1359,winter,diurnal,no,no,0.05
20445,KLL,20.43,-26.23,Meroles suborbitalis,M,1970-08-06,14.02,4.3,57,125,35.4,22.7,8,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1401,winter,diurnal,yes,no,0.05
20446,KLL,20.43,-26.23,Meroles suborbitalis,F,1970-08-06,14.07,3.3,54,NA,33.9,22.4,8,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1404,winter,diurnal,yes,no,0.05
20447,KLL,20.43,-26.23,Meroles suborbitalis,M,1970-08-06,14.17,3.7,60,NA,NA,22.2,8,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1410,winter,diurnal,yes,no,0.04
20448,KLL,20.43,-26.23,Meroles suborbitalis,F,1970-08-06,14.17,3.5,55,116,NA,22.2,8,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1410,winter,diurnal,yes,no,0.05
20449,KLL,20.43,-26.23,Meroles suborbitalis,M,1970-08-06,14.42,3.3,58,NA,36.4,22.6,8,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1425,winter,diurnal,yes,no,0.05
20450,KLL,20.43,-26.23,Meroles suborbitalis,M,1970-08-06,14.58,5,63,NA,33.7,22,8,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1435,winter,diurnal,yes,no,0.07
20451,KLL,20.43,-26.23,Meroles suborbitalis,M,1970-08-06,14.72,3.3,55,123,35.6,22.9,8,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1443,winter,diurnal,yes,no,0.05
20452,KLL,20.43,-26.23,Meroles suborbitalis,M,1970-08-06,14.77,4,58,NA,34.2,23.1,8,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1446,winter,diurnal,yes,no,0.12
20453,KLL,20.43,-26.23,Meroles suborbitalis,M,1970-08-06,14.83,4.5,61,NA,34.2,22.6,8,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1450,winter,diurnal,yes,no,0.055
20454,KLL,20.43,-26.23,Meroles suborbitalis,F,1970-08-06,14.92,4,60,123,35.3,22.3,8,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1455,winter,diurnal,yes,no,0.025
20455,KLL,20.43,-26.23,Pedioplanis namaquensis,F,1970-08-06,14.98,0.5,37,NA,37,24.2,8,7.Kalahari-LC-FieldBook-18528-19938.pdf,1459,winter,diurnal,no,no,0.03
20456,KLL,20.43,-26.23,Meroles suborbitalis,F,1970-08-06,15.25,4,60,NA,35.3,23.2,8,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1515,winter,diurnal,yes,no,0.035
20457,KLK,20.44,-25.45,Acontias gariepensis,F,1970-08-09,NA,1.3,120,22,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,yes,no,0.1335
20458,KLK,20.44,-25.45,Acontias kgalagadi,NA,1970-08-09,NA,NA,NA,NA,NA,NA,8,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,winter,fossorial,NA,no,NA
20459,KLK,20.44,-25.45,Trachylepis spilogaster,F,1970-08-09,12.58,6.5,67,NA,31.6,16.3,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1235,winter,diurnal,yes,no,0.05
20460,KLK,20.44,-25.45,Trachylepis sparsa,F,1970-08-09,12.83,8.3,71,NA,NA,18.2,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1250,winter,diurnal,no,yes,0.05
20461,KLK,20.44,-25.45,Trachylepis spilogaster,F,1970-08-09,13.27,1.5,46,NA,32.2,17.1,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1316,winter,diurnal,no,no,0.05
20462,KLK,20.44,-25.45,Trachylepis sparsa,M,1970-08-09,13.38,8.7,75,NA,31,17.1,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1323,winter,diurnal,yes,no,0.051
20463,KLK,20.44,-25.45,Trachylepis spilogaster,F,1970-08-09,13.5,8.3,73,NA,NA,NA,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1330,winter,diurnal,yes,yes,0.01
20464,KLK,20.44,-25.45,Trachylepis sparsa,M,1970-08-09,13.53,19.5,94,NA,NA,NA,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1332,winter,diurnal,yes,yes,0.1
20465,KLK,20.44,-25.45,Trachylepis sparsa,F,1970-08-09,13.57,6.3,76,NA,NA,NA,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1334,winter,diurnal,yes,yes,0.025
20466,KLK,20.44,-25.45,Trachylepis occidentalis,F,1970-08-09,13.7,12.7,90,NA,NA,NA,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1342,winter,diurnal,yes,yes,0.025
20467,KLK,20.44,-25.45,Agama aculeata,F,1970-08-09,NA,17.5,88,NA,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,diurnal,yes,yes,0.05
20468,KLK,20.44,-25.45,Chondrodactylus bibronii,M,1970-08-09,NA,9.5,70,73,NA,NA,8,4.Kalahari-RBH-FieldBook-16113-18503.pdf,NA,winter,nocturnal,no,yes,1.1
20469,KLK,20.44,-25.45,Trachylepis spilogaster,F,1970-08-09,14.05,6.3,67,NA,33.5,17.4,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1403,winter,diurnal,yes,no,0.01
20470,KLK,20.44,-25.45,Trachylepis sparsa,F,1970-08-09,14.1,14,91,NA,NA,NA,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1406,winter,diurnal,yes,no,0.015
20471,KLK,20.44,-25.45,Trachylepis sparsa,F,1970-08-09,14.17,14,87,NA,33.2,18.6,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1410,winter,diurnal,yes,no,NA
20472,KLK,20.44,-25.45,Trachylepis spilogaster,M,1970-08-09,15.25,11.5,81,NA,35.7,18,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1515,winter,diurnal,yes,no,0.125
20473,KLK,20.44,-25.45,Trachylepis spilogaster,M,1970-08-09,15.48,9,74,NA,33.3,19.4,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1529,winter,diurnal,yes,no,0.1
20474,KLK,20.44,-25.45,Trachylepis sparsa,M,1970-08-09,15.58,6,68,103,35.4,19.7,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1535,winter,diurnal,no,no,0.325
20475,KLK,20.44,-25.45,Trachylepis spilogaster,M,1970-08-09,15.98,8.7,74,NA,NA,NA,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1559,winter,diurnal,yes,no,0.055
20476,KLK,20.44,-25.45,Acontias kgalagadi,F,1970-08-09,NA,1.5,128,19,NA,NA,8,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,winter,fossorial,yes,no,0.19
20477,KLK,20.44,-25.45,Acontias kgalagadi,M,1970-08-09,NA,1.7,136,21,NA,NA,8,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,winter,fossorial,yes,no,0.149
20478,KLK,20.44,-25.45,Trachylepis sparsa,NA,1970-08-09,16.33,12.7,84,NA,NA,NA,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1620,winter,diurnal,yes,no,0.15
