Number,Site,ID,Genus,species,Genus species,Sex_old,Age_est,Sex,AT,BT,Time,Date,Day,Month,Year,DMY
23291,L,23291_L,Ctenotus,quatt,Ctenotus_quatt,M,Adult,MALE,,,,201189,20,11,89,20/11/1989
23293,L,23293_L,Varanus,eremius,Varanus_eremius,M,Adult,MALE,34.6,36.8,1605,201189,20,11,89,20/11/1989
23294,L,23294_L,Ctenophorus,isolepis,Ctenophorus_isolepis,M,Adult,MALE,34.6,38.4,1610,201189,20,11,89,20/11/1989
23286,L,23286_L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,UNK,UNK,UNK,27.6,31.4,757,201189,20,11,89,20/11/1989
23287,L,23287_L,Ctenotus,calurus,Ctenotus_calurus,UNK,UNK,UNK,,,,201189,20,11,89,20/11/1989
23288,L,23288_L,Ctenotus,quatt,Ctenotus_quatt,UNK,UNK,UNK,,,,201189,20,11,89,20/11/1989
23292,L,23292_L,Ctenotus,quatt,Ctenotus_quatt,UNK,UNK,UNK,,,,201189,20,11,89,20/11/1989
23296,L,23296_L,Diplodactylus,conspicillatus,Diplodactylus_conspicillatus,UNK,UNK,UNK,,,,201189,20,11,89,20/11/1989
23302,R,23302_R,Ctenotus,quatt,Ctenotus_quatt,M,Adult,MALE,,,,211189,21,11,89,21/11/1989
23299,R,23299_R,Ctenophorus,isolepis,Ctenophorus_isolepis,UNK,UNK,UNK,,,,211189,21,11,89,21/11/1989
23300,R,23300_R,Ctenotus,quatt,Ctenotus_quatt,UNK,UNK,UNK,,,,211189,21,11,89,21/11/1989
23303,R,23303_R,Nephrurus,laevissimus,Nephrurus_laevissimus,UNK,UNK,UNK,,,,211189,21,11,89,21/11/1989
23304,R,23304_R,Nephrurus,laevissimus,Nephrurus_laevissimus,UNK,UNK,UNK,,,,211189,21,11,89,21/11/1989
23305,R,23305_R,Nephrurus,laevissimus,Nephrurus_laevissimus,UNK,UNK,UNK,,,,211189,21,11,89,21/11/1989
23306,R,23306_R,Diplodactylus,conspicillatus,Diplodactylus_conspicillatus,UNK,UNK,UNK,,,,211189,21,11,89,21/11/1989
23323,R,23323_R,Ctenophorus,isolepis,Ctenophorus_isolepis,F,Adult,FEMALE,,,,221189,22,11,89,22/11/1989
23326,R,23326_R,Gehyra,purpurascens,Gehyra_purpurascens,F,Adult,FEMALE,,,,221189,22,11,89,22/11/1989
23313,R,23313_R,Ctenotus,dux,Ctenotus_dux,UNK,UNK,UNK,,,,221189,22,11,89,22/11/1989
23314,R,23314_R,Ctenotus,nasutus,Ctenotus_nasutus,UNK,UNK,UNK,,,,221189,22,11,89,22/11/1989
23315,R,23315_R,Ctenotus,nasutus,Ctenotus_nasutus,UNK,UNK,UNK,,,,221189,22,11,89,22/11/1989
23316,R,23316_R,Ctenotus,nasutus,Ctenotus_nasutus,UNK,UNK,UNK,,,,221189,22,11,89,22/11/1989
23317,R,23317_R,Ctenotus,piankai,Ctenotus_piankai,UNK,UNK,UNK,,,,221189,22,11,89,22/11/1989
23318,R,23318_R,Ctenotus,piankai,Ctenotus_piankai,UNK,UNK,UNK,,,,221189,22,11,89,22/11/1989
23319,R,23319_R,Ctenotus,quatt,Ctenotus_quatt,UNK,UNK,UNK,,,,221189,22,11,89,22/11/1989
23320,R,23320_R,Pogona,minor,Pogona_minor,UNK,UNK,UNK,,,,221189,22,11,89,22/11/1989
23321,R,23321_R,Menetia,greyii,Menetia_greyii,UNK,UNK,UNK,,,,221189,22,11,89,22/11/1989
23322,R,23322_R,Ctenotus,piankai,Ctenotus_piankai,UNK,UNK,UNK,,,,221189,22,11,89,22/11/1989
23325,R,23325_R,Rhynchoedura,ornata,Rhynchoedura_ornata,UNK,UNK,UNK,,,,221189,22,11,89,22/11/1989
23327,R,23327_R,Liopholis,inornata,Liopholis_inornata,UNK,UNK,UNK,,,,221189,22,11,89,22/11/1989
23328,R,23328_R,Liopholis,inornata,Liopholis_inornata,UNK,UNK,UNK,,,,221189,22,11,89,22/11/1989
23329,R,23329_R,Diplodactylus,conspicillatus,Diplodactylus_conspicillatus,UNK,UNK,UNK,,,,221189,22,11,89,22/11/1989
23330,R,23330_R,Diplodactylus,conspicillatus,Diplodactylus_conspicillatus,UNK,UNK,UNK,,,,221189,22,11,89,22/11/1989
23331,R,23331_R,Diplodactylus,conspicillatus,Diplodactylus_conspicillatus,UNK,UNK,UNK,,,,221189,22,11,89,22/11/1989
23332,R,23332_R,Diplodactylus,conspicillatus,Diplodactylus_conspicillatus,UNK,UNK,UNK,,,,221189,22,11,89,22/11/1989
23333,R,23333_R,Nephrurus,laevissimus,Nephrurus_laevissimus,UNK,UNK,UNK,,,,221189,22,11,89,22/11/1989
23334,R,23334_R,Nephrurus,laevissimus,Nephrurus_laevissimus,UNK,UNK,UNK,,,,221189,22,11,89,22/11/1989
23335,R,23335_R,Nephrurus,laevissimus,Nephrurus_laevissimus,UNK,UNK,UNK,,,,221189,22,11,89,22/11/1989
23336,R,23336_R,Nephrurus,laevissimus,Nephrurus_laevissimus,UNK,UNK,UNK,,,,221189,22,11,89,22/11/1989
23355,R,23355_R,Ctenotus,calurus,Ctenotus_calurus,UNK,UNK,UNK,,,,231189,23,11,89,23/11/1989
23356,R,23356_R,Ctenotus,quatt,Ctenotus_quatt,UNK,UNK,UNK,,,,231189,23,11,89,23/11/1989
23357,R,23357_R,Ctenotus,quatt,Ctenotus_quatt,UNK,UNK,UNK,,,,231189,23,11,89,23/11/1989
23358,R,23358_R,Menetia,greyii,Menetia_greyii,UNK,UNK,UNK,,,,231189,23,11,89,23/11/1989
23367,R,23367_R,Ctenotus,dux,Ctenotus_dux,UNK,UNK,UNK,,,,231189,23,11,89,23/11/1989
23368,R,23368_R,Nephrurus,laevissimus,Nephrurus_laevissimus,UNK,UNK,UNK,,,,231189,23,11,89,23/11/1989
23369,R,23369_R,Gehyra,purpurascens,Gehyra_purpurascens,UNK,UNK,UNK,,,,231189,23,11,89,23/11/1989
23370,R,23370_R,Nephrurus,laevissimus,Nephrurus_laevissimus,F,Adult,FEMALE,,,,241189,24,11,89,24/11/1989
23371,R,23371_R,Nephrurus,laevissimus,Nephrurus_laevissimus,M,Adult,MALE,,,,241189,24,11,89,24/11/1989
23372,R,23372_R,Diplodactylus,conspicillatus,Diplodactylus_conspicillatus,UNK,UNK,UNK,,,,241189,24,11,89,24/11/1989
23375,R,23375_R,Ctenotus,dux,Ctenotus_dux,UNK,UNK,UNK,,,,241189,24,11,89,24/11/1989
23376,R,23376_R,Menetia,greyii,Menetia_greyii,UNK,UNK,UNK,,,,241189,24,11,89,24/11/1989
23377,R,23377_R,Ctenotus,nasutus,Ctenotus_nasutus,UNK,UNK,UNK,,,,241189,24,11,89,24/11/1989
23379,R,23379_R,Ctenotus,piankai,Ctenotus_piankai,UNK,UNK,UNK,,,,241189,24,11,89,24/11/1989
23380,R,23380_R,Ctenotus,quatt,Ctenotus_quatt,UNK,UNK,UNK,,,,241189,24,11,89,24/11/1989
23381,R,23381_R,Ctenotus,quatt,Ctenotus_quatt,UNK,UNK,UNK,,,,241189,24,11,89,24/11/1989
23385,R,23385_R,Ctenophorus,isolepis,Ctenophorus_isolepis,F,Adult,FEMALE,,,,251189,25,11,89,25/11/1989
23399,R,23399_R,Nephrurus,laevissimus,Nephrurus_laevissimus,M,Adult,MALE,,,,251189,25,11,89,25/11/1989
23383,R,23383_R,Ctenotus,dux,Ctenotus_dux,UNK,UNK,UNK,,,,251189,25,11,89,25/11/1989
23386,R,23386_R,Ctenotus,quatt,Ctenotus_quatt,UNK,UNK,UNK,31.7,39.2,1515,251189,25,11,89,25/11/1989
23387,R,23387_R,Ctenotus,dux,Ctenotus_dux,UNK,UNK,UNK,31.7,36.8,1515,251189,25,11,89,25/11/1989
23388,R,23388_R,Liopholis,inornata,Liopholis_inornata,UNK,UNK,UNK,31.7,34.2,1530,251189,25,11,89,25/11/1989
23389,R,23389_R,Ctenophorus,clayi,Ctenophorus_clayi,UNK,UNK,UNK,,,,251189,25,11,89,25/11/1989
23390,R,23390_R,Menetia,greyii,Menetia_greyii,UNK,UNK,UNK,,,,251189,25,11,89,25/11/1989
23391,R,23391_R,Ctenotus,piankai,Ctenotus_piankai,UNK,UNK,UNK,,,,251189,25,11,89,25/11/1989
23394,R,23394_R,Nephrurus,laevissimus,Nephrurus_laevissimus,UNK,UNK,UNK,,,,251189,25,11,89,25/11/1989
23395,R,23395_R,Nephrurus,laevissimus,Nephrurus_laevissimus,UNK,UNK,UNK,,,,251189,25,11,89,25/11/1989
23398,R,23398_R,Diplodactylus,conspicillatus,Diplodactylus_conspicillatus,UNK,UNK,UNK,,,,251189,25,11,89,25/11/1989
23410,R,23410_R,Gehyra,purpurascens,Gehyra_purpurascens,F,Adult,FEMALE,,,,261189,26,11,89,26/11/1989
23416,R,23416_R,Diplodactylus,conspicillatus,Diplodactylus_conspicillatus,F,Adult,FEMALE,,,,261189,26,11,89,26/11/1989
23417,R,23417_R,Diplodactylus,conspicillatus,Diplodactylus_conspicillatus,M,Adult,MALE,,,,261189,26,11,89,26/11/1989
23400,R,23400_R,Menetia,greyii,Menetia_greyii,UNK,UNK,UNK,,,,261189,26,11,89,26/11/1989
23401,R,23401_R,Menetia,greyii,Menetia_greyii,UNK,UNK,UNK,,,,261189,26,11,89,26/11/1989
23402,R,23402_R,Menetia,greyii,Menetia_greyii,UNK,UNK,UNK,,,,261189,26,11,89,26/11/1989
23403,R,23403_R,Ctenophorus,clayi,Ctenophorus_clayi,UNK,UNK,UNK,,,,261189,26,11,89,26/11/1989
23405,R,23405_R,Ctenotus,quatt,Ctenotus_quatt,UNK,UNK,UNK,35.1,38,1430,261189,26,11,89,26/11/1989
23406,R,23406_R,Menetia,greyii,Menetia_greyii,UNK,UNK,UNK,,,,261189,26,11,89,26/11/1989
23407,R,23407_R,Ctenotus,quatt,Ctenotus_quatt,UNK,UNK,UNK,,,,261189,26,11,89,26/11/1989
23408,R,23408_R,Ctenotus,quatt,Ctenotus_quatt,UNK,UNK,UNK,,,,261189,26,11,89,26/11/1989
23411,R,23411_R,Gehyra,purpurascens,Gehyra_purpurascens,UNK,UNK,UNK,,,,261189,26,11,89,26/11/1989
23412,R,23412_R,Nephrurus,laevissimus,Nephrurus_laevissimus,UNK,UNK,UNK,,,,261189,26,11,89,26/11/1989
23413,R,23413_R,Nephrurus,laevissimus,Nephrurus_laevissimus,UNK,UNK,UNK,,,,261189,26,11,89,26/11/1989
23414,R,23414_R,Nephrurus,laevissimus,Nephrurus_laevissimus,UNK,UNK,UNK,,,,261189,26,11,89,26/11/1989
23415,R,23415_R,Diplodactylus,conspicillatus,Diplodactylus_conspicillatus,UNK,UNK,UNK,,,,261189,26,11,89,26/11/1989
23418,R,23418_R,Liopholis,inornata,Liopholis_inornata,UNK,UNK,UNK,,,,261189,26,11,89,26/11/1989
23439,R,23439_R,Diplodactylus,conspicillatus,Diplodactylus_conspicillatus,M,Adult,MALE,,,,271189,27,11,89,27/11/1989
23440,R,23440_R,Diplodactylus,conspicillatus,Diplodactylus_conspicillatus,M,Adult,MALE,,,,271189,27,11,89,27/11/1989
23427.1,R,23427.1_R,Menetia,greyii,Menetia_greyii,UNK,UNK,UNK,,,,271189,27,11,89,27/11/1989
23427.2,R,23427.2_R,Menetia,greyii,Menetia_greyii,UNK,UNK,UNK,,,,271189,27,11,89,27/11/1989
23427.3,R,23427.3_R,Menetia,greyii,Menetia_greyii,UNK,UNK,UNK,,,,271189,27,11,89,27/11/1989
23428,R,23428_R,Ctenotus,calurus,Ctenotus_calurus,UNK,UNK,UNK,,,,271189,27,11,89,27/11/1989
23429,R,23429_R,Ctenotus,dux,Ctenotus_dux,UNK,UNK,UNK,,,,271189,27,11,89,27/11/1989
23430,R,23430_R,Ctenotus,nasutus,Ctenotus_nasutus,UNK,UNK,UNK,,,,271189,27,11,89,27/11/1989
23431.1,R,23431.1_R,Menetia,greyii,Menetia_greyii,UNK,UNK,UNK,,,,271189,27,11,89,27/11/1989
23431.2,R,23431.2_R,Menetia,greyii,Menetia_greyii,UNK,UNK,UNK,,,,271189,27,11,89,27/11/1989
23433,R,23433_R,Ctenotus,nasutus,Ctenotus_nasutus,UNK,UNK,UNK,,,,271189,27,11,89,27/11/1989
23434,R,23434_R,Ctenotus,dux,Ctenotus_dux,UNK,UNK,UNK,,,,271189,27,11,89,27/11/1989
23435,R,23435_R,Ctenotus,piankai,Ctenotus_piankai,UNK,UNK,UNK,,,,271189,27,11,89,27/11/1989
23436,R,23436_R,Ctenophorus,clayi,Ctenophorus_clayi,UNK,UNK,UNK,,,,271189,27,11,89,27/11/1989
23437,R,23437_R,Liopholis,inornata,Liopholis_inornata,UNK,UNK,UNK,,,,271189,27,11,89,27/11/1989
23438,R,23438_R,Rhynchoedura,ornata,Rhynchoedura_ornata,UNK,UNK,UNK,,,,271189,27,11,89,27/11/1989
23449,R,23449_R,Diplodactylus,conspicillatus,Diplodactylus_conspicillatus,F,Adult,FEMALE,,,,281189,28,11,89,28/11/1989
23448,R,23448_R,Diplodactylus,conspicillatus,Diplodactylus_conspicillatus,M,Adult,MALE,,,,281189,28,11,89,28/11/1989
23450,R,23450_R,Nephrurus,laevissimus,Nephrurus_laevissimus,M,Adult,MALE,,,,281189,28,11,89,28/11/1989
23451,R,23451_R,Nephrurus,laevissimus,Nephrurus_laevissimus,M,Adult,MALE,,,,281189,28,11,89,28/11/1989
23444,R,23444_R,Ctenotus,quatt,Ctenotus_quatt,UNK,UNK,UNK,,,,281189,28,11,89,28/11/1989
23445,R,23445_R,Ctenotus,brooksi,Ctenotus_brooksi,UNK,UNK,UNK,,,,281189,28,11,89,28/11/1989
23446,R,23446_R,Liopholis,striata,Liopholis_striata,UNK,UNK,UNK,,,,281189,28,11,89,28/11/1989
23447,R,23447_R,Liopholis,inornata,Liopholis_inornata,UNK,UNK,UNK,,,,281189,28,11,89,28/11/1989
23456,R,23456_R,Ctenophorus,clayi,Ctenophorus_clayi,F,Adult,FEMALE,32,39.9,1140,291189,29,11,89,29/11/1989
23457,R,23457_R,Ctenophorus,clayi,Ctenophorus_clayi,F,Adult,FEMALE,,,,291189,29,11,89,29/11/1989
23458,R,23458_R,Ctenophorus,clayi,Ctenophorus_clayi,F,Adult,FEMALE,32.8,37.7,1205,291189,29,11,89,29/11/1989
23459,R,23459_R,Ctenophorus,clayi,Ctenophorus_clayi,F,Adult,FEMALE,33.6,36.3,1230,291189,29,11,89,29/11/1989
23455,R,23455_R,Ctenotus,dux,Ctenotus_dux,UNK,UNK,UNK,,,,291189,29,11,89,29/11/1989
23460,R,23460_R,Ctenotus,piankai,Ctenotus_piankai,UNK,UNK,UNK,,,,291189,29,11,89,29/11/1989
23461,R,23461_R,Ctenotus,quatt,Ctenotus_quatt,UNK,UNK,UNK,,,,291189,29,11,89,29/11/1989
23476,R,23476_R,Ctenotus,dux,Ctenotus_dux,M,Adult,MALE,,,,301189,30,11,89,30/11/1989
23480,R,23480_R,Ctenotus,quatt,Ctenotus_quatt,M,Adult,MALE,,,,301189,30,11,89,30/11/1989
23482,R,23482_R,Ctenotus,dux,Ctenotus_dux,M,Adult,MALE,,,,301189,30,11,89,30/11/1989
23484,R,23484_R,Ctenotus,dux,Ctenotus_dux,M,Adult,MALE,,,,301189,30,11,89,30/11/1989
23463,R,23463_R,Ctenotus,dux,Ctenotus_dux,UNK,UNK,UNK,,,,301189,30,11,89,30/11/1989
23464,R,23464_R,Ctenotus,schomburgkii,Ctenotus_schomburgkii,UNK,UNK,UNK,,,,301189,30,11,89,30/11/1989
23465,R,23465_R,Ctenotus,dux,Ctenotus_dux,UNK,UNK,UNK,,,,301189,30,11,89,30/11/1989
23466,R,23466_R,Ctenotus,quatt,Ctenotus_quatt,UNK,UNK,UNK,29.8,39.4,1025,301189,30,11,89,30/11/1989
23467,R,23467_R,Ctenotus,dux,Ctenotus_dux,UNK,UNK,UNK,29.8,38.4,1030,301189,30,11,89,30/11/1989
23468,R,23468_R,Ctenotus,quatt,Ctenotus_quatt,UNK,UNK,UNK,29.8,37.7,1032,301189,30,11,89,30/11/1989
23469,R,23469_R,Ctenotus,dux,Ctenotus_dux,UNK,UNK,UNK,31.7,41.4,1050,301189,30,11,89,30/11/1989
23470,R,23470_R,Ctenotus,helenae,Ctenotus_helenae,UNK,UNK,UNK,31.8,36.4,1055,301189,30,11,89,30/11/1989
23471,R,23471_R,Menetia,greyii,Menetia_greyii,UNK,UNK,UNK,31.3,37.4,1100,301189,30,11,89,30/11/1989
23472,R,23472_R,Ctenotus,piankai,Ctenotus_piankai,UNK,UNK,UNK,32.6,38.8,1120,301189,30,11,89,30/11/1989
23473,R,23473_R,Ctenotus,dux,Ctenotus_dux,UNK,UNK,UNK,33.2,37,1130,301189,30,11,89,30/11/1989
23474,R,23474_R,Ctenotus,piankai,Ctenotus_piankai,UNK,UNK,UNK,,,,301189,30,11,89,30/11/1989
23475,R,23475_R,Ctenotus,piankai,Ctenotus_piankai,UNK,UNK,UNK,,,,301189,30,11,89,30/11/1989
23477,R,23477_R,Ctenotus,dux,Ctenotus_dux,UNK,UNK,UNK,,,,301189,30,11,89,30/11/1989
23478,R,23478_R,Ctenotus,piankai,Ctenotus_piankai,UNK,UNK,UNK,,,,301189,30,11,89,30/11/1989
23479,R,23479_R,Pogona,minor,Pogona_minor,UNK,UNK,UNK,,,,301189,30,11,89,30/11/1989
23481,R,23481_R,Ctenotus,piankai,Ctenotus_piankai,UNK,UNK,UNK,36.3,40.4,1315,301189,30,11,89,30/11/1989
23483,R,23483_R,Ctenotus,quatt,Ctenotus_quatt,UNK,UNK,UNK,,,,301189,30,11,89,30/11/1989
23485,R,23485_R,Ctenotus,ariadnae,Ctenotus_ariadnae,UNK,UNK,UNK,34,33,1805,301189,30,11,89,30/11/1989
23486,R,23486_R,Nephrurus,laevissimus,Nephrurus_laevissimus,UNK,UNK,UNK,30.4,29.2,1950,301189,30,11,89,30/11/1989
23487,R,23487_R,Gehyra,purpurascens,Gehyra_purpurascens,UNK,UNK,UNK,30.2,31.2,2004,301189,30,11,89,30/11/1989
23488,R,23488_R,Ctenophorus,nuchalis,Ctenophorus_nuchalis,UNK,UNK,UNK,,,,301189,30,11,89,30/11/1989
23489,R,23489_R,Ctenotus,dux,Ctenotus_dux,UNK,UNK,UNK,,,,301189,30,11,89,30/11/1989
23490,R,23490_R,Liopholis,inornata,Liopholis_inornata,UNK,UNK,UNK,,,,301189,30,11,89,30/11/1989
23491,R,23491_R,Diplodactylus,conspicillatus,Diplodactylus_conspicillatus,UNK,UNK,UNK,,,,301189,30,11,89,30/11/1989
23492,R,23492_R,Nephrurus,laevissimus,Nephrurus_laevissimus,UNK,UNK,UNK,,,,301189,30,11,89,30/11/1989
23496,R,23496_R,Ctenophorus,nuchalis,Ctenophorus_nuchalis,F,Adult,FEMALE,,,,11289,1,12,89,1/12/1989
23498,R,23498_R,Ctenotus,dux,Ctenotus_dux,F,Adult,FEMALE,,,,11289,1,12,89,1/12/1989
23499,R,23499_R,Ctenotus,dux,Ctenotus_dux,F,Adult,FEMALE,,,,11289,1,12,89,1/12/1989
23502,R,23502_R,Ctenophorus,clayi,Ctenophorus_clayi,F,Adult,FEMALE,,,,11289,1,12,89,1/12/1989
23510,R,23510_R,Varanus,tristis,Varanus_tristis,F,Adult,FEMALE,30.6,37.4,1720,11289,1,12,89,1/12/1989
23497,R,23497_R,Ctenotus,dux,Ctenotus_dux,M,Adult,MALE,,,,11289,1,12,89,1/12/1989
23500,R,23500_R,Ctenotus,dux,Ctenotus_dux,M,Adult,MALE,,,,11289,1,12,89,1/12/1989
23501,R,23501_R,Varanus,gouldii,Varanus_gouldii,M,Adult,MALE,29,37.4,958,11289,1,12,89,1/12/1989
23514,R,23514_R,Ctenotus,quatt,Ctenotus_quatt,M,Adult,MALE,,,,11289,1,12,89,1/12/1989
23515,R,23515_R,Liopholis,inornata,Liopholis_inornata,M,Adult,MALE,,,,11289,1,12,89,1/12/1989
23518,R,23518_R,Diplodactylus,conspicillatus,Diplodactylus_conspicillatus,M,Adult,MALE,,,,11289,1,12,89,1/12/1989
23519,R,23519_R,Diplodactylus,conspicillatus,Diplodactylus_conspicillatus,M,Adult,MALE,,,,11289,1,12,89,1/12/1989
23431.3,R,23431.3_R,Menetia,greyii,Menetia_greyii,UNK,UNK,UNK,,,,11289,1,12,89,1/12/1989
23494,R,23494_R,Ctenotus,quatt,Ctenotus_quatt,UNK,UNK,UNK,29.3,34,900,11289,1,12,89,1/12/1989
23503,R,23503_R,Ctenotus,calurus,Ctenotus_calurus,UNK,UNK,UNK,,,,11289,1,12,89,1/12/1989
23504,R,23504_R,Ctenotus,quatt,Ctenotus_quatt,UNK,UNK,UNK,31,38,1330,11289,1,12,89,1/12/1989
23505,R,23505_R,Ctenotus,piankai,Ctenotus_piankai,UNK,UNK,UNK,,,,11289,1,12,89,1/12/1989
23506,R,23506_R,Ctenotus,piankai,Ctenotus_piankai,UNK,UNK,UNK,,,,11289,1,12,89,1/12/1989
23507,R,23507_R,Ctenotus,piankai,Ctenotus_piankai,UNK,UNK,UNK,,,,11289,1,12,89,1/12/1989
23508,R,23508_R,Ctenotus,quatt,Ctenotus_quatt,UNK,UNK,UNK,,,,11289,1,12,89,1/12/1989
23509,R,23509_R,Ctenophorus,clayi,Ctenophorus_clayi,UNK,UNK,UNK,,,,11289,1,12,89,1/12/1989
23511,R,23511_R,Lerista,bipes,Lerista_bipes,UNK,UNK,UNK,,,1815,11289,1,12,89,1/12/1989
23512,R,23512_R,Ctenotus,brooksi,Ctenotus_brooksi,UNK,UNK,UNK,,,,11289,1,12,89,1/12/1989
23513,R,23513_R,Pogona,minor,Pogona_minor,UNK,UNK,UNK,,,,11289,1,12,89,1/12/1989
23516,R,23516_R,Nephrurus,laevissimus,Nephrurus_laevissimus,UNK,UNK,UNK,,,,11289,1,12,89,1/12/1989
23517,R,23517_R,Nephrurus,laevissimus,Nephrurus_laevissimus,UNK,UNK,UNK,,,,11289,1,12,89,1/12/1989
23532,L,23532_L,Ctenotus,quatt,Ctenotus_quatt,F,Adult,FEMALE,,,,21289,2,12,89,2/12/1989
23534,L,23534_L,Varanus,eremius,Varanus_eremius,F,Adult,FEMALE,,,,21289,2,12,89,2/12/1989
23536,L,23536_L,Nephrurus,levis,Nephrurus_levis,F,Adult,FEMALE,,,,21289,2,12,89,2/12/1989
23527,R,23527_R,Ctenotus,quatt,Ctenotus_quatt,M,Adult,MALE,27.2,37.3,1215,21289,2,12,89,2/12/1989
23533,L,23533_L,Ctenotus,quatt,Ctenotus_quatt,M,Adult,MALE,,,,21289,2,12,89,2/12/1989
23537,L,23537_L,Nephrurus,levis,Nephrurus_levis,M,Adult,MALE,,,,21289,2,12,89,2/12/1989
23538,L,23538_L,Diplodactylus,conspicillatus,Diplodactylus_conspicillatus,M,Adult,MALE,,,,21289,2,12,89,2/12/1989
23431.4,R,23431.4_R,Menetia,greyii,Menetia_greyii,UNK,UNK,UNK,,,,21289,2,12,89,2/12/1989
23526,R,23526_R,Ctenotus,ariadnae,Ctenotus_ariadnae,UNK,UNK,UNK,,,,21289,2,12,89,2/12/1989
23528,R,23528_R,Ctenotus,brooksi,Ctenotus_brooksi,UNK,UNK,UNK,,,,21289,2,12,89,2/12/1989
23529,R,23529_R,Menetia,greyii,Menetia_greyii,UNK,UNK,UNK,,,,21289,2,12,89,2/12/1989
23530,L,23530_L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,UNK,UNK,UNK,,,,21289,2,12,89,2/12/1989
23531,L,23531_L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,UNK,UNK,UNK,,,,21289,2,12,89,2/12/1989
23535,L,23535_L,Rhynchoedura,ornata,Rhynchoedura_ornata,UNK,UNK,UNK,,,,21289,2,12,89,2/12/1989
23545,L,23545_L,Ctenotus,calurus,Ctenotus_calurus,F,Adult,FEMALE,,,,31289,3,12,89,3/12/1989
23548,L,23548_L,Ctenotus,pantherinus,Ctenotus_pantherinus,F,Adult,FEMALE,,,,31289,3,12,89,3/12/1989
23549,L,23549_L,Ctenotus,grandis,Ctenotus_grandis,F,Adult,FEMALE,,,,31289,3,12,89,3/12/1989
23540,L,23540_L,Ctenophorus,isolepis,Ctenophorus_isolepis,M,Adult,MALE,25.2,35.9,750,31289,3,12,89,3/12/1989
23546,L,23546_L,Ctenotus,calurus,Ctenotus_calurus,M,Adult,MALE,,,,31289,3,12,89,3/12/1989
23539,L,23539_L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,UNK,UNK,UNK,25.2,31.8,745,31289,3,12,89,3/12/1989
23542,L,23542_L,Ctenotus,calurus,Ctenotus_calurus,UNK,UNK,UNK,,,,31289,3,12,89,3/12/1989
23543,L,23543_L,Ctenotus,calurus,Ctenotus_calurus,UNK,UNK,UNK,,,,31289,3,12,89,3/12/1989
23544,L,23544_L,Ctenotus,quatt,Ctenotus_quatt,UNK,UNK,UNK,26.2,39.6,1348,31289,3,12,89,3/12/1989
23551,L,23551_L,Gehyra,purpurascens,Gehyra_purpurascens,UNK,UNK,UNK,25.6,26.4,1945,31289,3,12,89,3/12/1989
23552,L,23552_L,Gehyra,purpurascens,Gehyra_purpurascens,UNK,UNK,UNK,25.2,25.4,1958,31289,3,12,89,3/12/1989
23553,L,23553_L,Gehyra,purpurascens,Gehyra_purpurascens,UNK,UNK,UNK,24.2,25.3,2029,31289,3,12,89,3/12/1989
23554,L,23554_L,Gehyra,purpurascens,Gehyra_purpurascens,UNK,UNK,UNK,,,,31289,3,12,89,3/12/1989
23555,L,23555_L,Rhynchoedura,ornata,Rhynchoedura_ornata,UNK,UNK,UNK,,,,31289,3,12,89,3/12/1989
23556,L,23556_L,Diplodactylus,conspicillatus,Diplodactylus_conspicillatus,UNK,UNK,UNK,,,,31289,3,12,89,3/12/1989
23557,L,23557_L,Nephrurus,levis,Nephrurus_levis,UNK,UNK,UNK,,,,31289,3,12,89,3/12/1989
23558,L,23558_L,Liopholis,striata,Liopholis_striata,UNK,UNK,UNK,19.1,19.8,500,31289,3,12,89,3/12/1989
23560,L,23560_L,Ctenophorus,nuchalis,Ctenophorus_nuchalis,F,Adult,FEMALE,,,,41289,4,12,89,4/12/1989
23561,L,23561_L,Ctenotus,calurus,Ctenotus_calurus,M,Adult,MALE,,,,41289,4,12,89,4/12/1989
23562,L,23562_L,Ctenotus,calurus,Ctenotus_calurus,UNK,UNK,UNK,,,,41289,4,12,89,4/12/1989
23563,L,23563_L,Ctenotus,ariadnae,Ctenotus_ariadnae,UNK,UNK,UNK,,,,41289,4,12,89,4/12/1989
23564,L,23564_L,Rhynchoedura,ornata,Rhynchoedura_ornata,UNK,UNK,UNK,,,,41289,4,12,89,4/12/1989
23565,L,23565_L,Liopholis,striata,Liopholis_striata,UNK,UNK,UNK,,,,41289,4,12,89,4/12/1989
23566,L,23566_L,Nephrurus,levis,Nephrurus_levis,UNK,UNK,UNK,,,,41289,4,12,89,4/12/1989
23570,L,23570_L,Ctenotus,calurus,Ctenotus_calurus,F,Adult,FEMALE,,,,51289,5,12,89,5/12/1989
23573,L,23573_L,Ctenotus,quatt,Ctenotus_quatt,F,Adult,FEMALE,,,,51289,5,12,89,5/12/1989
23580,L,23580_L,Ctenotus,quatt,Ctenotus_quatt,F,Adult,FEMALE,35.2,39.4,1530,51289,5,12,89,5/12/1989
23571,L,23571_L,Varanus,gouldii,Varanus_gouldii,M,Adult,MALE,33.6,38,905,51289,5,12,89,5/12/1989
23581,L,23581_L,Ctenotus,quatt,Ctenotus_quatt,M,Adult,MALE,35.2,38,1532,51289,5,12,89,5/12/1989
